CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,Cluster,PCA1,PCA2
2923,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.9,69.9,0,0-12,3,-1.2932842159613245,0.9710416199965262
2924,Male,0,1,1,68,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),95.1,6683.4,0,49-72,0,2.6025920905462265,-0.2002099331823587
2925,Male,0,0,1,40,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,40.25,1564.05,0,25-48,2,-0.4322546279568435,-0.8146230139854526
2926,Male,0,1,1,31,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,755.6,0,25-48,1,-1.1115812781461885,-0.952197291471197
2927,Female,1,0,1,33,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,3465.05,0,25-48,3,1.0148486392785414,1.0219754260536242
2928,Male,1,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,113.6,6292.7,0,49-72,0,2.4862011707131013,0.6190750297075286
2929,Male,0,1,1,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.0,1664.3,0,49-72,2,-0.0181076510998649,-1.937784874474457
2930,Female,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.4,198.1,0,0-12,1,-1.816790908524751,-0.6345597493195319
2931,Male,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.1,6045.9,0,49-72,0,2.339552233637149,-0.4942894124704085
2932,Male,0,0,0,40,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Mailed check,102.65,4108.15,0,25-48,0,1.3217356046346718,0.7604334232874581
2933,Female,0,1,1,64,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Electronic check,92.85,5980.75,0,49-72,0,2.267643110507792,-0.1416339900211651
2934,Male,0,1,0,53,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),97.75,5043.2,0,49-72,0,1.8174329990650264,0.284702792416062
2935,Male,1,0,0,12,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,83.8,1029.75,1,0-12,3,-0.5329982445943534,1.0392755549649737
2936,Male,1,0,0,53,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,54.45,2854.55,1,49-72,2,0.4761192171673396,-0.7968500371979887
2937,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),97.95,7114.25,0,49-72,0,2.8674733574298807,-0.2356653806380162
2938,Male,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.95,907.05,0,25-48,2,-0.8141274177482942,-1.4799986710041124
2939,Male,0,0,0,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.6,973.95,0,25-48,2,-0.8580835718846196,-1.2109404206579504
2940,Male,0,0,0,12,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),50.95,605.75,0,0-12,1,-1.1877878545367455,0.1854577071229066
2941,Male,0,0,0,9,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.6,661.55,0,0-12,3,-0.8427630903723787,0.907400777147394
2942,Female,0,1,1,51,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.75,4116.9,0,49-72,0,1.2249350289086696,-0.0886600741903084
2943,Male,0,1,1,49,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),90.4,4494.65,0,49-72,0,1.4453607313173782,0.204801869817586
2944,Male,1,1,0,41,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.8,4259.3,1,25-48,0,1.3431841295966678,0.656567892962341
2945,Female,0,0,0,56,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),60.25,3282.75,0,49-72,2,0.7647411978055016,-0.7298038540215666
2946,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.2,55.7,0,0-12,1,-2.030542862912218,-0.4118104659797635
2947,Male,0,1,0,20,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,1,Mailed check,64.15,1274.45,0,13-24,3,-0.5935677451743373,0.3172842366986534
2948,Female,0,1,1,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.25,493.95,0,25-48,1,-1.3927093626777884,-0.9663643723101436
2949,Female,0,1,1,20,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.85,2239.65,1,13-24,3,0.3629136810473691,1.3896315091544111
2950,Female,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,75.45,480.75,1,0-12,3,-0.9444583249261644,0.9577784364103126
2951,Male,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.85,635.6,1,0-12,3,-0.6019461404308737,1.438245203149957
2952,Male,0,0,0,51,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.0,5038.15,0,49-72,0,1.789911971880314,0.3672235030320165
2953,Female,0,0,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,80.3,324.2,0,0-12,3,-0.981421576336248,1.1639282643230364
2954,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.55,19.55,0,0-12,1,-2.120976206916652,-0.3537658160726757
2955,Male,0,1,1,27,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,0,Electronic check,100.75,2793.55,0,25-48,3,0.6048776735050299,1.067277544843469
2956,Male,0,0,0,22,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.75,2095.0,1,13-24,3,0.284348340377439,1.209736180716625
2957,Male,0,0,0,12,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,53.75,648.65,0,0-12,1,-1.1299926653636525,0.2580516715819502
2958,Female,0,1,1,3,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,31.0,95.05,1,0-12,1,-1.8677371018903903,-0.1036792670637654
2959,Female,0,1,1,34,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),25.6,917.15,0,25-48,2,-0.9972677853606918,-1.0346889603808245
2960,Male,0,1,0,24,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,1,Electronic check,58.35,1346.9,0,13-24,3,-0.5735097923784971,0.063645958672231
2961,Male,0,0,0,51,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),80.0,4242.35,1,49-72,0,1.249637116111734,-0.1117914949445167
2962,Female,1,0,0,14,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,46.35,672.7,0,13-24,1,-1.1961902402906717,0.0130353099174495
2963,Male,0,1,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,113.75,6561.25,0,49-72,0,2.659865958530711,0.5168738897252636
2964,Male,0,0,0,3,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.4,268.45,0,0-12,3,-0.8578229677828438,1.4561824427509975
2965,Female,0,1,1,65,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,109.3,7337.55,0,49-72,0,2.95447334383832,0.2303835169552028
2966,Male,1,0,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.25,331.9,1,0-12,3,-1.1183123428697217,0.8742845906577222
2967,Female,0,1,1,59,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),90.3,5194.05,0,49-72,0,1.8800771080448853,-0.0639664157978023
2968,Male,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),65.25,4478.85,0,49-72,0,1.5662092322337475,-1.0259990012665758
2969,Female,0,1,1,62,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.15,6283.3,1,49-72,0,2.428061159828991,0.0919560408799997
2970,Male,0,0,0,28,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.5,2659.4,1,25-48,3,0.4877158041546415,0.8815404011242779
2971,Male,0,0,0,3,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Mailed check,60.65,196.9,0,0-12,3,-1.3591418014226213,0.6745267883683079
2972,Male,0,0,1,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),24.1,439.2,0,13-24,1,-1.5083882639267243,-0.6903716993376965
2973,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,19.5,0,0-12,1,-2.1217981453386536,-0.3550814143210067
2974,Male,0,0,0,24,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Electronic check,85.95,2107.15,0,13-24,3,0.0951834333848832,0.7701324233992453
2975,Male,1,0,0,57,1,No,DSL,No,No,Yes,Yes,No,No,One year,1,Electronic check,53.5,3035.8,0,49-72,2,0.606407490473093,-0.925673736948439
2976,Female,0,0,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.45,1866.45,0,49-72,2,0.1570621650781327,-2.003957899272069
2977,Male,0,0,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.5,1430.95,0,49-72,2,-0.1661991999823706,-1.9989583537224795
2978,Male,0,1,1,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.85,1071.6,0,49-72,2,-0.6126497291808872,-1.6091069998101613
2979,Male,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.9,6457.15,0,49-72,0,2.521578567826168,-0.4052729613822518
2980,Female,0,1,0,26,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,26.0,684.05,0,25-48,1,-1.2440921890182866,-0.820033484685858
2981,Female,0,0,0,35,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,113.2,3914.05,0,25-48,0,1.319561519983513,1.167186941795007
2982,Female,0,1,1,55,1,No,Fiber optic,No,No,No,No,No,No,Two year,1,Credit card (automatic),69.05,3842.6,0,49-72,0,1.047987828809688,-0.488362877216145
2983,Female,0,1,1,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,670.35,0,25-48,1,-1.18159667161813,-1.1481781225851817
2984,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,109.65,7880.25,0,49-72,0,3.281142975539562,0.0518779985826673
2985,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.2,19.2,0,0-12,1,-2.126729775870661,-0.362975003810992
2986,Male,0,0,0,10,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,33.9,298.45,1,0-12,1,-1.5994584621233796,-0.205886285334442
2987,Female,1,1,0,37,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,90.0,3371.75,0,25-48,3,0.832082219210104,0.521262963625861
2988,Male,0,0,0,12,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,34.0,442.45,0,0-12,1,-1.5093688051345493,-0.2565901911949404
2989,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.4,20.4,0,0-12,1,-2.1070032537426298,-0.3314006458510507
2990,Male,0,1,0,62,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),38.6,2345.55,0,49-72,2,0.2788524576944964,-1.4231937057094632
2991,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),25.25,25.25,0,0-12,1,-2.0272752268085017,-0.2037876157629548
2992,Female,0,0,0,18,1,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,60.6,1156.35,0,13-24,3,-0.7317589135847767,0.2764217281603879
2993,Male,1,1,0,69,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,89.95,6143.15,1,49-72,0,2.384027210452357,-0.3460416299366178
2994,Male,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.75,144.8,0,0-12,3,-1.1698908204342826,1.0720382490594136
2995,Male,0,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,414.95,0,13-24,1,-1.5720126748876684,-0.7819049632037678
2996,Male,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.45,1059.55,1,0-12,3,-0.5137594918833807,1.055593581156013
2997,Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,181.8,0,0-12,1,-1.874759815694249,-0.5335903218445633
2998,Male,0,0,0,27,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,81.7,2212.55,0,25-48,3,0.1268248213515568,0.5811629431175491
2999,Male,0,0,1,27,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,79.5,2180.55,1,25-48,3,0.0819152465260827,0.5240788699649322
3000,Male,0,1,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,89.15,89.15,1,0-12,3,-0.976837923490817,1.477546945603917
3001,Female,1,0,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.3,459.95,0,13-24,1,-1.4480996599148044,-0.9146709582035631
3002,Male,1,0,0,14,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,1036.75,1,13-24,3,-0.6276095785384611,0.7565268137791962
3003,Female,1,0,0,32,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.4,2276.95,1,25-48,3,0.1434130714857056,0.2635024754308906
3004,Female,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,211.95,0,0-12,1,-1.8261501006629528,-0.5943986997227217
3005,Male,0,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.0,25.0,0,0-12,1,-2.0313849189185085,-0.2103656070046092
3006,Male,1,0,1,38,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,80.45,3162.65,0,25-48,3,0.6396479855833381,0.2506252347216284
3007,Female,0,1,1,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,210.65,0,0-12,1,-1.87678876063014,-0.5514872725068007
3008,Male,0,1,1,54,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),65.65,3566.7,0,49-72,0,0.8890252667182056,-0.5457569736299677
3009,Female,0,0,0,29,1,Yes,DSL,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),71.0,2080.1,0,25-48,3,-0.0385745266166818,0.2534414146930064
3010,Male,1,1,0,44,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.2,4040.2,0,25-48,0,1.1770838333887408,0.3090823937191225
3011,Male,0,1,1,59,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,86.75,5186.0,0,49-72,0,1.8203990344734504,-0.1572527463292031
3012,Female,0,0,0,3,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.3,196.15,1,0-12,1,-1.445739423731658,0.5336339385834759
3013,Female,0,1,1,18,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,61.5,1087.45,0,13-24,3,-0.7374456005514254,0.3019815917384365
3014,Male,1,0,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.1,1672.15,0,49-72,2,-0.0211547693426576,-1.8842928550275384
3015,Female,0,1,1,22,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,55.15,1206.05,1,13-24,3,-0.7127256792962128,0.0326145160527536
3016,Male,0,0,1,33,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,0,Credit card (automatic),34.05,1113.95,0,25-48,2,-0.8262026394234268,-0.7926928762463087
3017,Male,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,107.05,0,0-12,1,-1.99640101342761,-0.444508163336249
3018,Female,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,38.15,0,0-12,1,-2.085949798690916,-0.3684615703468439
3019,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.7,6339.3,0,49-72,0,2.506878929203661,-0.4320986586702821
3020,Male,0,0,1,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,184.1,0,0-12,1,-1.8740849212716968,-0.533652240451277
3021,Male,0,1,1,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.3,1688.9,0,49-72,2,0.0031346259465423,-1.8531371206912484
3022,Female,0,1,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.95,1378.25,1,13-24,3,-0.3197282037017173,0.961260956471047
3023,Female,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.7,137.6,0,0-12,1,-1.9059963570176728,-0.4997681662865584
3024,Male,0,0,0,5,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,43.25,219.0,1,0-12,1,-1.5873649302709714,0.1661740619141323
3025,Male,0,1,1,23,1,Yes,DSL,No,No,No,No,No,No,One year,1,Credit card (automatic),48.35,1067.15,1,13-24,1,-0.8401612871906674,-0.1674811396379915
3026,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.55,79.55,1,0-12,3,-1.1346501005150702,1.2249520819243866
3027,Female,1,1,0,50,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.05,3444.85,1,49-72,0,0.8480136210224156,-0.3013243460558583
3028,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,369.05,0,13-24,1,-1.650269220479372,-0.7614978509302435
3029,Female,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),110.8,7553.6,0,49-72,0,3.1114187046506805,0.1898838083427487
3030,Male,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,84.5,84.5,1,0-12,3,-1.0532781967369398,1.3551963085091443
3031,Female,1,1,0,25,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.3,1813.1,0,25-48,3,-0.2368097652076752,0.3147755534636172
3032,Male,0,0,0,67,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),49.35,3321.35,0,49-72,2,0.8542982748611414,-1.2899732002302569
3033,Male,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,707.5,0,25-48,1,-1.1897697574523582,-1.117862945530504
3034,Female,1,1,0,67,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,105.6,7112.15,0,49-72,0,2.8748168108050067,0.0895365105756925
3035,Male,1,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.45,4641.1,0,49-72,0,1.6009023633935278,-1.051438064033201
3036,Male,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.6,7690.9,1,49-72,0,3.185518523794705,0.0540502604120089
3037,Male,0,0,1,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.9,49.9,0,0-12,1,-1.622059584761852,0.4448023206641717
